# Oscilloscope Data

# Seconds	fp_meas.acc_i
57.070	-4.61
57.080	-4.64
57.090	-4.64
57.100	-4.61
57.110	-4.60
57.120	-4.66
57.130	-4.64
57.140	-4.62
57.150	-4.66
57.160	-4.62
57.170	-4.65
57.180	-4.64
57.190	-4.63
57.200	-4.62
57.210	-4.61
57.220	-4.63
57.230	-4.67
57.240	-4.64
57.250	-4.62
57.260	-4.67
57.270	-4.61
57.280	-4.63
57.290	-4.64
57.300	-4.63
57.310	-4.66
57.320	-4.61
57.330	-4.64
57.340	-4.66
57.350	-4.63
57.360	-4.61
57.370	-4.62
57.380	-4.60
57.390	-4.61
57.400	-4.61
57.410	-4.65
57.420	-4.65
57.430	-4.64
57.440	-4.65
57.450	-4.68
57.460	-4.65
57.470	-4.63
57.480	-4.62
57.490	-4.62
57.500	-4.64
57.510	-4.66
57.520	-4.66
57.530	-4.62
57.540	-4.64
57.550	-4.61
57.560	-4.62
57.570	-4.64
57.580	-4.64
57.590	-4.66
57.600	-4.61
57.610	-4.66
57.620	-4.68
57.630	-4.66
57.640	-4.63
57.650	-4.62
57.660	-4.61
57.670	-4.64
57.680	-4.65
57.690	-4.65
57.700	-4.65
57.710	-4.63
57.720	-4.68
57.730	-4.67
57.740	-4.60
57.750	-4.63
57.760	-4.61
57.770	-4.65
57.780	-4.64
57.790	-4.65
57.800	-4.61
57.810	-4.63
57.820	-4.64
57.830	-4.61
57.840	-4.67
57.850	-4.67
57.860	-4.57
57.870	-4.67
57.880	-4.66
57.890	-4.67
57.900	-4.62
57.910	-4.61
57.920	-4.64
57.930	-4.66
57.940	-4.61
57.950	-4.64
57.960	-4.66
57.970	-4.67
57.980	-4.65
57.990	-4.64
58.000	-4.66
58.010	-4.68
58.020	-4.62
58.030	-4.64
58.040	-4.63
58.050	-4.65
58.060	-4.67
58.070	-4.63
58.080	-4.64
58.090	-4.65
58.100	-4.62
58.110	-4.65
58.120	-4.63
58.130	-4.65
58.140	-4.67
58.150	-4.63
58.160	-4.64
58.170	-4.64
58.180	-4.60
58.190	-4.62
58.200	-4.62
58.210	-4.61
58.220	-4.64
58.230	-4.64
58.240	-4.63
58.250	-4.64
58.260	-4.67
58.270	-4.67
58.280	-4.65
58.290	-4.64
58.300	-4.62
58.310	-4.62
58.320	-4.60
58.330	-4.63
58.340	-4.66
58.350	-4.64
58.360	-4.64
58.370	-4.68
58.380	-4.68
58.390	-4.64
58.400	-4.65
58.410	-4.67
58.420	-4.61
58.430	-4.66
58.440	-4.64
58.450	-4.63
58.460	-4.65
58.470	-4.63
58.480	-4.67
58.490	-4.65
58.500	-4.62
58.510	-4.70
58.520	-4.63
58.530	-4.61
58.540	-4.61
58.550	-4.66
58.560	-4.63
58.570	-4.59
58.580	-4.64
58.590	-4.65
58.600	-4.66
58.610	-4.63
58.620	-4.63
58.630	-4.64
58.640	-4.66
58.650	-4.66
58.660	-4.64
58.670	-4.62
58.680	-4.65
58.690	-4.65
58.700	-4.62
58.710	-4.62
58.720	-4.70
58.730	-4.65
58.740	-4.62
58.750	-4.60
58.760	-4.68
58.770	-4.62
58.780	-4.68
58.790	-4.64
58.800	-4.63
58.810	-4.61
58.820	-4.66
58.830	-4.64
58.840	-4.62
58.850	-4.64
58.860	-4.62
58.870	-4.66
58.880	-4.62
58.890	-4.67
58.900	-4.63
58.910	-4.60
58.920	-4.62
58.930	-4.64
58.940	-4.64
58.950	-4.62
58.960	-4.66
58.970	-4.66
58.980	-4.61
58.990	-4.60
59.000	-4.64
59.010	-4.66
59.020	-4.64
59.030	-4.64
59.040	-4.64
59.050	-4.61
59.060	-4.66
59.070	-4.65
59.080	-4.66
59.090	-4.62
59.100	-4.63
59.110	-4.63
59.120	-4.67
59.130	-4.61
59.140	-4.63
59.150	-4.64
59.160	-4.62
59.170	-4.61
59.180	-4.62
59.190	-4.66
59.200	-4.66
59.210	-4.63
59.220	-4.63
59.230	-4.63
59.240	-4.64
59.250	-4.66
59.260	-4.64
59.270	-4.67
59.280	-4.61
59.290	-4.63
59.300	-4.63
59.310	-4.64
59.320	-4.67
59.330	-4.68
59.340	-4.67
59.350	-4.64
59.360	-4.63
59.370	-4.64
59.380	-4.63
59.390	-4.60
59.400	-4.62
59.410	-4.65
59.420	-4.66
59.430	-4.64
59.440	-4.63
59.450	-4.67
59.460	-4.65
59.470	-4.61
59.480	-4.63
59.490	-4.62
59.500	-4.61
59.510	-4.70
59.520	-4.63
59.530	-4.65
59.540	-4.64
59.550	-4.67
59.560	-4.63
59.570	-4.67
59.580	-4.62
59.590	-4.68
59.600	-4.63
59.610	-4.63
59.620	-4.62
59.630	-4.61
59.640	-4.63
59.650	-4.63
59.660	-4.63
59.670	-4.65
59.680	-4.64
59.690	-4.65
59.700	-4.70
59.710	-4.65
59.720	-4.67
59.730	-4.70
59.740	-4.62
59.750	-4.61
59.760	-4.63
59.770	-4.69
59.780	-4.60
59.790	-4.66
59.800	-4.63
59.810	-4.66
59.820	-4.64
59.830	-4.63
59.840	-4.58
59.850	-4.63
59.860	-4.67
59.870	-4.70
59.880	-4.65
59.890	-4.67
59.900	-4.61
59.910	-4.69
59.920	-4.67
59.930	-4.62
59.940	-4.59
59.950	-4.66
59.960	-4.64
59.970	-4.65
59.980	-4.61
59.990	-4.66
60.000	-4.64
60.010	-4.62
60.020	-4.67
60.030	-4.63
60.040	-4.66
60.050	-4.64
60.060	-4.65
60.070	-4.67
60.080	-4.61
60.090	-4.64
60.100	-4.67
60.110	-4.62
60.120	-4.65
60.130	-4.64
60.140	-4.68
60.150	-4.64
60.160	-4.66
60.170	-4.62
60.180	-4.65
60.190	-4.64
60.200	-4.66
60.210	-4.62
60.220	-4.62
60.230	-4.63
60.240	-4.65
60.250	-4.71
60.260	-4.65
60.270	-4.64
60.280	-4.62
60.290	-4.62
60.300	-4.67
60.310	-4.60
60.320	-4.63
60.330	-4.64
60.340	-4.64
60.350	-4.65
60.360	-4.62
60.370	-4.67
60.380	-4.60
60.390	-4.63
60.400	-4.66
60.410	-4.65
60.420	-4.63
60.430	-4.63
60.440	-4.66
60.450	-4.66
60.460	-4.67
60.470	-4.64
60.480	-4.65
60.490	-4.63
60.500	-4.62
60.510	-4.66
60.520	-4.60
60.530	-4.67
60.540	-4.64
60.550	-4.60
60.560	-4.65
60.570	-4.69
60.580	-4.63
60.590	-4.64
60.600	-4.67
60.610	-4.65
60.620	-4.61
60.630	-4.66
60.640	-4.64
60.650	-4.67
60.660	-4.60
60.670	-4.64
60.680	-4.66
60.690	-4.67
60.700	-4.67
60.710	-4.64
60.720	-4.65
60.730	-4.61
60.740	-4.65
60.750	-4.62
60.760	-4.64
60.770	-4.62
60.780	-4.63
60.790	-4.65
60.800	-4.69
60.810	-4.62
60.820	-4.65
60.830	-4.62
60.840	-4.60
60.850	-4.66
60.860	-4.64
60.870	-4.67
60.880	-4.64
60.890	-4.68
60.900	-4.63
60.910	-4.66
60.920	-4.61
60.930	-4.62
60.940	-4.64
60.950	-4.63
60.960	-4.60
60.970	-4.68
60.980	-4.63
60.990	-4.68
61.000	-4.63
61.010	-4.68
61.020	-4.67
61.030	-4.65
61.040	-4.62
61.050	-4.63
61.060	-4.64
61.070	-4.65
61.080	-4.64
61.090	-4.65
61.100	-4.65
61.110	-4.67
61.120	-4.63
61.130	-4.64
61.140	-4.67
61.150	-4.68
61.160	-4.64
61.170	-4.62
61.180	-4.65
61.190	-4.63
61.200	-4.61
61.210	-4.61
61.220	-4.64
61.230	-4.63
61.240	-4.64
61.250	-4.64
61.260	-4.65
61.270	-4.64
61.280	-4.63
61.290	-4.65
61.300	-4.64
61.310	-4.63
61.320	-4.65
61.330	-4.63
61.340	-4.66
61.350	-4.66
61.360	-4.64
61.370	-4.66
61.380	-4.68
61.390	-4.65
61.400	-4.62
61.410	-4.63
61.420	-4.62
61.430	-4.61
61.440	-4.63
61.450	-4.63
61.460	-4.62
61.470	-4.66
61.480	-4.61
61.490	-4.66
61.500	-4.68
61.510	-4.62
61.520	-4.58
61.530	-4.61
61.540	-4.68
61.550	-4.69
61.560	-4.62
61.570	-4.66
61.580	-4.66
61.590	-4.63
61.600	-4.64
61.610	-4.63
61.620	-4.66
61.630	-4.62
61.640	-4.63
61.650	-4.62
61.660	-4.66
61.670	-4.65
61.680	-4.63
61.690	-4.64
61.700	-4.62
61.710	-4.64
61.720	-4.62
61.730	-4.63
61.740	-4.62
61.750	-4.65
61.760	-4.63
61.770	-4.62
61.780	-4.62
61.790	-4.67
61.800	-4.66
61.810	-4.64
61.820	-4.64
61.830	-4.67
61.840	-4.64
61.850	-4.62
61.860	-4.63
61.870	-4.64
61.880	-4.62
61.890	-4.62
61.900	-4.65
61.910	-4.62
61.920	-4.63
61.930	-4.68
61.940	-4.64
61.950	-4.66
61.960	-4.64
61.970	-4.64
61.980	-4.65
61.990	-4.64
62.000	-4.62
62.010	-4.65
62.020	-4.62
62.030	-4.60
62.040	-4.65
62.050	-4.63
62.060	-4.65
62.070	-4.65
62.080	-4.65
62.090	-4.66
62.100	-4.61
62.110	-4.66
62.120	-4.64
62.130	-4.66
62.140	-4.66
62.150	-4.59
62.160	-4.65
62.170	-4.69
62.180	-4.65
62.190	-4.60
62.200	-4.65
62.210	-4.68
62.220	-4.64
62.230	-4.70
62.240	-4.65
62.250	-4.65
62.260	-4.65
62.270	-4.58
62.280	-4.62
62.290	-4.65
62.300	-4.62
62.310	-4.64
62.320	-4.67
62.330	-4.65
62.340	-4.61
62.350	-4.66
62.360	-4.66
62.370	-4.67
62.380	-4.65
62.390	-4.63
62.400	-4.64
62.410	-4.65
62.420	-4.65
62.430	-4.65
62.440	-4.68
62.450	-4.67
62.460	-4.70
62.470	-4.61
62.480	-4.68
62.490	-4.63
62.500	-4.61
62.510	-4.64
62.520	-4.65
62.530	-4.66
62.540	-4.63
62.550	-4.60
62.560	-4.63
62.570	-4.62
62.580	-4.67
62.590	-4.66
62.600	-4.64
62.610	-4.62
62.620	-4.62
62.630	-4.64
62.640	-4.63
62.650	-4.61
62.660	-4.71
62.670	-4.64
62.680	-4.64
62.690	-4.63
62.700	-4.64
62.710	-4.67
62.720	-4.64
62.730	-4.62
62.740	-4.64
62.750	-4.60
62.760	-4.67
62.770	-4.65
62.780	-4.62
62.790	-4.62
62.800	-4.67
62.810	-4.66
62.820	-4.66
62.830	-4.63
62.840	-4.65
62.850	-4.67
62.860	-4.62
62.870	-4.62
62.880	-4.61
62.890	-4.65
62.900	-4.61
62.910	-4.65
62.920	-4.61
62.930	-4.60
62.940	-4.64
62.950	-4.66
62.960	-4.66
62.970	-4.64
62.980	-4.63
62.990	-4.62
63.000	-4.65
63.010	-4.62
63.020	-4.62
63.030	-4.60
63.040	-4.69
63.050	-4.63
63.060	-4.64
63.070	-4.63
63.080	-4.65
63.090	-4.62
63.100	-4.65
63.110	-4.63
63.120	-4.62
63.130	-4.67
63.140	-4.67
63.150	-4.63
63.160	-4.64
63.170	-4.64
63.180	-4.63
63.190	-4.65
63.200	-4.63
63.210	-4.64
63.220	-4.60
63.230	-4.65
63.240	-4.65
63.250	-4.60
63.260	-4.60
63.270	-4.62
63.280	-4.65
63.290	-4.64
63.300	-4.60
63.310	-4.71
63.320	-4.64
63.330	-4.65
63.340	-4.65
63.350	-4.64
63.360	-4.68
63.370	-4.65
63.380	-4.66
63.390	-4.62
63.400	-4.64
63.410	-4.65
63.420	-4.63
63.430	-4.66
63.440	-4.62
63.450	-4.69
63.460	-4.61
63.470	-4.68
63.480	-4.67
63.490	-4.63
63.500	-4.64
63.510	-4.63
63.520	-4.68
63.530	-4.65
63.540	-4.62
63.550	-4.62
63.560	-4.63
63.570	-4.64
63.580	-4.64
63.590	-4.64
63.600	-4.63
63.610	-4.62
63.620	-4.64
63.630	-4.65
63.640	-4.65
63.650	-4.61
63.660	-4.62
63.670	-4.65
63.680	-4.67
63.690	-4.63
63.700	-4.68
63.710	-4.67
63.720	-4.64
63.730	-4.63
63.740	-4.62
63.750	-4.61
63.760	-4.60
63.770	-4.61
63.780	-4.67
63.790	-4.62
63.800	-4.65
63.810	-4.65
63.820	-4.63
63.830	-4.63
63.840	-4.63
63.850	-4.64
63.860	-4.64
63.870	-4.65
63.880	-4.62
63.890	-4.65
63.900	-4.64
63.910	-4.64
63.920	-4.65
63.930	-4.68
63.940	-4.60
63.950	-4.59
63.960	-4.64
63.970	-4.70
63.980	-4.61
63.990	-4.63
64.000	-4.67
64.010	-4.64
64.020	-4.64
64.030	-4.64
64.040	-4.66
64.050	-4.67
64.060	-4.64
64.070	-4.65
64.080	-4.65
64.090	-4.62
64.100	-4.64
64.110	-4.65
64.120	-4.63
64.130	-4.62
64.140	-4.67
64.150	-4.65
64.160	-4.64
64.170	-4.67
64.180	-4.65
64.190	-4.67
64.200	-4.62
64.210	-4.66
64.220	-4.65
64.230	-4.60
64.240	-4.66
64.250	-4.68
64.260	-4.69
64.270	-4.60
64.280	-4.63
64.290	-4.62
64.300	-4.61
64.310	-4.63
64.320	-4.65
64.330	-4.60
64.340	-4.64
64.350	-4.65
64.360	-4.67
64.370	-4.64
64.380	-4.65
64.390	-4.63
64.400	-4.63
64.410	-4.67
64.420	-4.61
64.430	-4.66
64.440	-4.63
64.450	-4.66
64.460	-4.64
64.470	-4.65
64.480	-4.70
64.490	-4.65
64.500	-4.62
64.510	-4.63
64.520	-4.65
64.530	-4.60
64.540	-4.60
64.550	-4.60
64.560	-4.65
64.570	-4.61
64.580	-4.64
64.590	-4.64
64.600	-4.65
64.610	-4.62
64.620	-4.63
64.630	-4.65
64.640	-4.66
64.650	-4.66
64.660	-4.65
64.670	-4.65
64.680	-4.63
64.690	-4.64
64.700	-4.70
64.710	-4.61
64.720	-4.64
64.730	-4.63
64.740	-4.63
64.750	-4.69
64.760	-4.62
64.770	-4.64
64.780	-4.66
64.790	-4.64
64.800	-4.65
64.810	-4.71
64.820	-4.64
64.830	-4.65
64.840	-4.63
64.850	-4.64
64.860	-4.66
64.870	-4.64
64.880	-4.65
64.890	-4.64
64.900	-4.65
64.910	-4.63
64.920	-4.68
64.930	-4.63
64.940	-4.58
64.950	-4.62
64.960	-4.66
64.970	-4.67
64.980	-4.63
64.990	-4.62
65.000	-4.64
65.010	-4.65
65.020	-4.61
65.030	-4.62
65.040	-4.63
65.050	-4.62
65.060	-4.66
65.070	-4.67
65.080	-4.62
65.090	-4.60
65.100	-4.63
65.110	-4.63
65.120	-4.60
65.130	-4.61
65.140	-4.65
65.150	-4.66
65.160	-4.60
65.170	-4.66
65.180	-4.63
65.190	-4.65
65.200	-4.67
65.210	-4.66
65.220	-4.64
65.230	-4.63
65.240	-4.67
65.250	-4.70
65.260	-4.66
65.270	-4.63
65.280	-4.64
65.290	-4.64
65.300	-4.64
65.310	-4.68
65.320	-4.67
65.330	-4.66
65.340	-4.64
65.350	-4.66
65.360	-4.67
65.370	-4.63
65.380	-4.66
65.390	-4.62
65.400	-4.66
65.410	-4.62
65.420	-4.61
65.430	-4.65
65.440	-4.65
65.450	-4.66
65.460	-4.62
65.470	-4.62
65.480	-4.63
65.490	-4.66
65.500	-4.63
65.510	-4.62
65.520	-4.60
65.530	-4.64
65.540	-4.64
65.550	-4.67
65.560	-4.65
65.570	-4.65
65.580	-4.65
65.590	-4.63
65.600	-4.66
65.610	-4.66
65.620	-4.64
65.630	-4.66
65.640	-4.61
65.650	-4.65
65.660	-4.63
65.670	-4.62
65.680	-4.62
65.690	-4.68
65.700	-4.66
65.710	-4.62
65.720	-4.63
65.730	-4.61
65.740	-4.66
65.750	-4.64
65.760	-4.64
65.770	-4.60
65.780	-4.58
65.790	-4.61
65.800	-4.63
65.810	-4.67
65.820	-4.62
65.830	-4.62
65.840	-4.62
65.850	-4.65
65.860	-4.63
65.870	-4.62
65.880	-4.66
65.890	-4.65
65.900	-4.62
65.910	-4.62
65.920	-4.62
65.930	-4.66
65.940	-4.65
65.950	-4.57
65.960	-4.66
65.970	-4.63
65.980	-4.65
65.990	-4.63
66.000	-4.69
66.010	-4.64
66.020	-4.61
66.030	-4.66
66.040	-4.62
66.050	-4.66
66.060	-4.62
66.070	-4.65
66.080	-4.66
66.090	-4.64
66.100	-4.72
66.110	-4.67
66.120	-4.62
66.130	-4.65
66.140	-4.71
66.150	-4.64
66.160	-4.64
66.170	-4.64
66.180	-4.64
66.190	-4.63
66.200	-4.65
66.210	-4.58
66.220	-4.60
66.230	-4.65
66.240	-4.66
66.250	-4.67
66.260	-4.64
66.270	-4.63
66.280	-4.65
66.290	-4.63
66.300	-4.65
66.310	-4.66
66.320	-4.66
66.330	-4.62
66.340	-4.60
66.350	-4.63
66.360	-4.66
66.370	-4.64
66.380	-4.59
66.390	-4.63
66.400	-4.61
66.410	-4.67
66.420	-4.69
66.430	-4.60
66.440	-4.62
66.450	-4.64
66.460	-4.63
66.470	-4.62
66.480	-4.63
66.490	-4.67
66.500	-4.64
66.510	-4.68
66.520	-4.69
66.530	-4.65
66.540	-4.63
66.550	-4.66
66.560	-4.63
66.570	-4.58
66.580	-4.61
66.590	-4.66
66.600	-4.65
66.610	-4.66
66.620	-4.61
66.630	-4.63
66.640	-4.66
66.650	-4.65
66.660	-4.66
66.670	-4.66
66.680	-4.60
66.690	-4.61
66.700	-4.59
66.710	-4.64
66.720	-4.60
66.730	-4.65
66.740	-4.62
66.750	-4.66
66.760	-4.62
66.770	-4.64
66.780	-4.63
66.790	-4.67
66.800	-4.68
66.810	-4.67
66.820	-4.63
66.830	-4.67
66.840	-4.65
66.850	-4.62
66.860	-4.61
66.870	-4.64
66.880	-4.61
66.890	-4.64
66.900	-4.61
66.910	-4.64
66.920	-4.61
66.930	-4.65
66.940	-4.65
66.950	-4.62
66.960	-4.65
66.970	-4.62
66.980	-4.66
66.990	-4.67
67.000	-4.66
67.010	-4.63
67.020	-4.63
67.030	-4.65
67.040	-4.64
67.050	-4.61
67.060	-4.62
67.070	-4.64
67.080	-4.65
67.090	-4.64
67.100	-4.69
67.110	-4.61
67.120	-4.64
67.130	-4.70
67.140	-4.65
67.150	-4.66
67.160	-4.62
67.170	-4.62
67.180	-4.62
67.190	-4.66
67.200	-4.66
67.210	-4.67
67.220	-4.65
67.230	-4.65
67.240	-4.65
67.250	-4.63
67.260	-4.63
67.270	-4.63
67.280	-4.66
67.290	-4.64
67.300	-4.64
67.310	-4.65
67.320	-4.65
67.330	-4.66
67.340	-4.66
67.350	-4.64
67.360	-4.64
67.370	-4.60
67.380	-4.63
67.390	-4.61
67.400	-4.64
67.410	-4.64
67.420	-4.61
67.430	-4.65
67.440	-4.63
67.450	-4.64
67.460	-4.65
67.470	-4.65
67.480	-4.64
67.490	-4.62
67.500	-4.62
67.510	-4.61
67.520	-4.65
67.530	-4.62
67.540	-4.61
67.550	-4.63
67.560	-4.59
67.570	-4.68
67.580	-4.67
67.590	-4.69
67.600	-4.62
67.610	-4.61
67.620	-4.64
67.630	-4.67
67.640	-4.66
67.650	-4.64
67.660	-4.64
67.670	-4.65
67.680	-4.61
67.690	-4.65
67.700	-4.63
67.710	-4.63
67.720	-4.65
67.730	-4.59
67.740	-4.65
67.750	-4.69
67.760	-4.62
67.770	-4.70
67.780	-4.63
67.790	-4.64
67.800	-4.63
67.810	-4.63
67.820	-4.63
67.830	-4.62
67.840	-4.63
67.850	-4.64
67.860	-4.62
67.870	-4.61
67.880	-4.63
67.890	-4.64
67.900	-4.63
67.910	-4.64
67.920	-4.64
67.930	-4.63
67.940	-4.64
67.950	-4.66
67.960	-4.63
67.970	-4.58
67.980	-4.61
67.990	-4.63
68.000	-4.66
68.010	-4.69
68.020	-4.64
68.030	-4.62
68.040	-4.66
68.050	-4.67
68.060	-4.63
68.070	-4.61
68.080	-4.65
68.090	-4.60
68.100	-4.58
68.110	-4.61
68.120	-4.68
68.130	-4.64
68.140	-4.63
68.150	-4.65
68.160	-4.64
68.170	-4.64
68.180	-4.67
68.190	-4.61
68.200	-4.64
68.210	-4.63
68.220	-4.67
68.230	-4.63
68.240	-4.65
68.250	-4.64
68.260	-4.66
68.270	-4.64
68.280	-4.60
68.290	-4.60
68.300	-4.66
68.310	-4.62
68.320	-4.63
68.330	-4.63
68.340	-4.64
68.350	-4.65
68.360	-4.64
68.370	-4.60
68.380	-4.62
68.390	-4.63
68.400	-4.63
68.410	-4.67
68.420	-4.63
68.430	-4.62
68.440	-4.68
68.450	-4.67
68.460	-4.66
68.470	-4.66
68.480	-4.63
68.490	-4.66
68.500	-4.63
68.510	-4.62
68.520	-4.62
68.530	-4.61
68.540	-4.67
68.550	-4.63
68.560	-4.64
68.570	-4.66
68.580	-4.65
68.590	-4.61
68.600	-4.65
68.610	-4.67
68.620	-4.61
68.630	-4.65
68.640	-4.65
68.650	-4.64
68.660	-4.65
68.670	-4.65
68.680	-4.66
68.690	-4.64
68.700	-4.66
68.710	-4.66
68.720	-4.61
68.730	-4.64
68.740	-4.65
68.750	-4.65
68.760	-4.64
68.770	-4.68
68.780	-4.67
68.790	-4.66
68.800	-4.67
68.810	-4.65
68.820	-4.64
68.830	-4.62
68.840	-4.67
68.850	-4.66
68.860	-4.62
68.870	-4.65
68.880	-4.65
68.890	-4.63
68.900	-4.66
68.910	-4.66
68.920	-4.64
68.930	-4.64
68.940	-4.63
68.950	-4.63
68.960	-4.64
68.970	-4.63
68.980	-4.62
68.990	-4.62
69.000	-4.66
69.010	-4.63
69.020	-4.64
69.030	-4.65
69.040	-4.65
69.050	-4.65
69.060	-4.61
69.070	-4.63
69.080	-4.64
69.090	-4.62
69.100	-4.64
69.110	-4.65
69.120	-4.64
69.130	-4.64
69.140	-4.61
69.150	-4.61
69.160	-4.61
69.170	-4.67
69.180	-4.61
69.190	-4.65
69.200	-4.67
69.210	-4.59
69.220	-4.68
69.230	-4.69
69.240	-4.65
69.250	-4.63
69.260	-4.62
69.270	-4.61
69.280	-4.61
69.290	-4.62
69.300	-4.64
69.310	-4.67
69.320	-4.65
69.330	-4.65
69.340	-4.62
69.350	-4.63
69.360	-4.64
69.370	-4.62
69.380	-4.62
69.390	-4.65
69.400	-4.65
69.410	-4.64
69.420	-4.70
69.430	-4.63
69.440	-4.62
69.450	-4.68
69.460	-4.68
69.470	-4.67
69.480	-4.62
69.490	-4.63
69.500	-4.59
69.510	-4.60
69.520	-4.63
69.530	-4.64
69.540	-4.67
69.550	-4.65
69.560	-4.65
69.570	-4.64
69.580	-4.65
69.590	-4.63
69.600	-4.63
69.610	-4.60
69.620	-4.65
69.630	-4.60
69.640	-4.62
69.650	-4.69
69.660	-4.63
69.670	-4.68
69.680	-4.67
69.690	-4.60
69.700	-4.62
69.710	-4.64
69.720	-4.62
69.730	-4.63
69.740	-4.64
69.750	-4.64
69.760	-4.68
69.770	-4.69
69.780	-4.66
69.790	-4.67
69.800	-4.61
69.810	-4.66
69.820	-4.64
69.830	-4.66
69.840	-4.63
69.850	-4.62
69.860	-4.63
69.870	-4.65
69.880	-4.62
69.890	-4.67
69.900	-4.66
69.910	-4.60
69.920	-4.63
69.930	-4.67
69.940	-4.68
69.950	-4.66
69.960	-4.62
69.970	-4.62
69.980	-4.64
69.990	-4.64
70.000	-4.65
70.010	-4.63
70.020	-4.65
70.030	-4.64
70.040	-4.64
70.050	-4.63
70.060	-4.62
70.070	-4.61
70.080	-4.67
70.090	-4.65
70.100	-4.65
70.110	-4.64
70.120	-4.63
70.130	-4.63
70.140	-4.64
70.150	-4.64
70.160	-4.62
70.170	-4.65
70.180	-4.62
70.190	-4.64
70.200	-4.63
70.210	-4.62
70.220	-4.63
70.230	-4.61
70.240	-4.64
70.250	-4.69
70.260	-4.64
70.270	-4.64
70.280	-4.62
70.290	-4.62
70.300	-4.61
70.310	-4.63
70.320	-4.65
70.330	-4.64
70.340	-4.63
70.350	-4.64
70.360	-4.66
70.370	-4.66
70.380	-4.67
70.390	-4.67
70.400	-4.65
70.410	-4.63
70.420	-4.67
70.430	-4.64
70.440	-4.62
70.450	-4.67
70.460	-4.64
70.470	-4.68
70.480	-4.68
70.490	-4.62
70.500	-4.63
70.510	-4.68
70.520	-4.59
70.530	-4.63
70.540	-4.65
70.550	-4.67
70.560	-4.65
70.570	-4.63
70.580	-4.65
70.590	-4.63
70.600	-4.63
70.610	-4.68
70.620	-4.65
70.630	-4.64
70.640	-4.63
70.650	-4.72
70.660	-4.63
70.670	-4.66
70.680	-4.65
70.690	-4.61
70.700	-4.63
70.710	-4.67
70.720	-4.64
70.730	-4.60
70.740	-4.62
70.750	-4.64
70.760	-4.64
70.770	-4.66
70.780	-4.65
70.790	-4.64
70.800	-4.65
70.810	-4.62
70.820	-4.67
70.830	-4.68
70.840	-4.60
70.850	-4.61
70.860	-4.68
70.870	-4.61
70.880	-4.65
70.890	-4.62
70.900	-4.62
70.910	-4.65
70.920	-4.62
70.930	-4.61
70.940	-4.63
70.950	-4.60
70.960	-4.60
70.970	-4.68
70.980	-4.61
70.990	-4.65
71.000	-4.65
71.010	-4.63
71.020	-4.63
71.030	-4.64
71.040	-4.62
71.050	-4.65
71.060	-4.63
71.070	-4.68
71.080	-4.66
71.090	-4.65
71.100	-4.65
71.110	-4.61
71.120	-4.67
71.130	-4.65
71.140	-4.64
71.150	-4.67
71.160	-4.65
71.170	-4.66
71.180	-4.61
71.190	-4.64
71.200	-4.65
71.210	-4.65
71.220	-4.62
71.230	-4.62
71.240	-4.70
71.250	-4.61
71.260	-4.66
71.270	-4.64
71.280	-4.63
71.290	-4.62
71.300	-4.57
71.310	-4.63
71.320	-4.66
71.330	-4.64
71.340	-4.66
71.350	-4.64
71.360	-4.65
71.370	-4.65
71.380	-4.64
71.390	-4.63
71.400	-4.62
71.410	-4.64
71.420	-4.67
71.430	-4.58
71.440	-4.66
71.450	-4.66
71.460	-4.64
71.470	-4.61
71.480	-4.64
71.490	-4.60
71.500	-4.63
71.510	-4.65
71.520	-4.60
71.530	-4.63
71.540	-4.68
71.550	-4.67
71.560	-4.61
71.570	-4.64
71.580	-4.63
71.590	-4.61
71.600	-4.65
71.610	-4.60
71.620	-4.63
71.630	-4.65
71.640	-4.67
71.650	-4.62
71.660	-4.61
71.670	-4.64
71.680	-4.64
71.690	-4.67
71.700	-4.66
71.710	-4.67
71.720	-4.63
71.730	-4.63
71.740	-4.62
71.750	-4.63
71.760	-4.61
71.770	-4.63
71.780	-4.64
71.790	-4.61
71.800	-4.66
71.810	-4.63
71.820	-4.63
71.830	-4.64
71.840	-4.64
71.850	-4.64
71.860	-4.65
71.870	-4.62
71.880	-4.67
71.890	-4.62
71.900	-4.64
71.910	-4.65
71.920	-4.65
71.930	-4.65
71.940	-4.63
71.950	-4.65
71.960	-4.63
71.970	-4.60
71.980	-4.61
71.990	-4.61
72.000	-4.66
72.010	-4.59
72.020	-4.62
72.030	-4.63
72.040	-4.64
72.050	-4.66
72.060	-4.61
72.070	-4.63
72.080	-4.66
72.090	-4.59
72.100	-4.68
72.110	-4.62
72.120	-4.66
72.130	-4.66
72.140	-4.60
72.150	-4.66
72.160	-4.66
72.170	-4.64
72.180	-4.63
72.190	-4.65
72.200	-4.63
72.210	-4.67
72.220	-4.65
72.230	-4.61
72.240	-4.66
72.250	-4.67
72.260	-4.61
72.270	-4.65
72.280	-4.64
72.290	-4.63
72.300	-4.61
72.310	-4.63
72.320	-4.63
72.330	-4.64
72.340	-4.67
72.350	-4.64
72.360	-4.63
72.370	-4.65
72.380	-4.59
72.390	-4.68
72.400	-4.60
72.410	-4.62
72.420	-4.64
72.430	-4.63
72.440	-4.61
72.450	-4.59
72.460	-4.62
72.470	-4.65
72.480	-4.63
72.490	-4.60
72.500	-4.64
72.510	-4.62
72.520	-4.64
72.530	-4.65
72.540	-4.64
72.550	-4.64
72.560	-4.62
72.570	-4.64
72.580	-4.64
